gene	length	species	median	quant
13_distribution_divergence/01_input_alignments/OG0004866_disco_tree1_aligned_trim.faa	976	26	1.0468394282577	0
13_distribution_divergence/01_input_alignments/OG0012212_disco_tree1_aligned_trim.faa	509	19	1.04717902704726	0
13_distribution_divergence/01_input_alignments/OG0006797_disco_tree1_aligned_trim.faa	234	33	1.04724955369545	0
13_distribution_divergence/01_input_alignments/OG0001158_disco_tree2_aligned_trim.faa	824	20	1.04731991512374	0
13_distribution_divergence/01_input_alignments/OG0008799_disco_tree1_aligned_trim.faa	280	21	1.04745463681601	0
13_distribution_divergence/01_input_alignments/OG0002662_disco_tree1_aligned_trim.faa	371	18	1.04763452264368	0
13_distribution_divergence/01_input_alignments/OG0008451_disco_tree1_aligned_trim.faa	884	31	1.04795753124402	0
13_distribution_divergence/01_input_alignments/OG0001082_disco_tree1_aligned_trim.faa	276	21	1.0479647041275	0
13_distribution_divergence/01_input_alignments/OG0011854_disco_tree1_aligned_trim.faa	351	20	1.04797716796335	0
13_distribution_divergence/01_input_alignments/OG0010037_disco_tree1_aligned_trim.faa	1939	20	1.04805817371618	0
13_distribution_divergence/01_input_alignments/OG0004468_disco_tree1_aligned_trim.faa	621	29	1.04832590953915	0
13_distribution_divergence/01_input_alignments/OG0008044_disco_tree1_aligned_trim.faa	496	32	1.04851637412358	0
13_distribution_divergence/01_input_alignments/OG0000275_disco_tree3_aligned_trim.faa	708	28	1.04856645498336	0
13_distribution_divergence/01_input_alignments/OG0010639_disco_tree1_aligned_trim.faa	385	33	1.0486414051214	0
13_distribution_divergence/01_input_alignments/OG0005538_disco_tree1_aligned_trim.faa	748	18	1.04880015195006	0
13_distribution_divergence/01_input_alignments/OG0001342_disco_tree2_aligned_trim.faa	2230	21	1.04903978888676	0
13_distribution_divergence/01_input_alignments/OG0002470_disco_tree1_aligned_trim.faa	517	32	1.04920915101042	0
13_distribution_divergence/01_input_alignments/OG0006385_disco_tree1_aligned_trim.faa	217	24	1.04960820502803	0
13_distribution_divergence/01_input_alignments/OG0005407_disco_tree1_aligned_trim.faa	1215	21	1.04961469322669	0
13_distribution_divergence/01_input_alignments/OG0010909_disco_tree1_aligned_trim.faa	271	32	1.04985934470714	0
13_distribution_divergence/01_input_alignments/OG0001148_disco_tree1_aligned_trim.faa	364	31	1.04987107579366	0
13_distribution_divergence/01_input_alignments/OG0000207_disco_tree5_aligned_trim.faa	761	22	1.05027437490077	0
13_distribution_divergence/01_input_alignments/OG0005648_disco_tree1_aligned_trim.faa	880	20	1.05035574766521	0
13_distribution_divergence/01_input_alignments/OG0000114_disco_tree12_aligned_trim.faa	616	21	1.05040964756889	0
13_distribution_divergence/01_input_alignments/OG0000373_disco_tree1_aligned_trim.faa	331	19	1.05071439036773	0
13_distribution_divergence/01_input_alignments/OG0004031_disco_tree1_aligned_trim.faa	919	34	1.05141773628031	0
13_distribution_divergence/01_input_alignments/OG0003170_disco_tree1_aligned_trim.faa	142	24	1.05152716510367	0
13_distribution_divergence/01_input_alignments/OG0012801_disco_tree1_aligned_trim.faa	429	17	1.05184879316282	0
13_distribution_divergence/01_input_alignments/OG0010163_disco_tree1_aligned_trim.faa	394	32	1.05232704006002	0
13_distribution_divergence/01_input_alignments/OG0001262_disco_tree2_aligned_trim.faa	321	21	1.05240879224375	0
13_distribution_divergence/01_input_alignments/OG0001215_disco_tree2_aligned_trim.faa	532	21	1.05258754104111	0
13_distribution_divergence/01_input_alignments/OG0000287_disco_tree4_aligned_trim.faa	434	31	1.05261654648763	0
13_distribution_divergence/01_input_alignments/OG0013395_disco_tree1_aligned_trim.faa	388	19	1.05282775833472	0
13_distribution_divergence/01_input_alignments/OG0000379_disco_tree1_aligned_trim.faa	914	31	1.05298991806641	0
13_distribution_divergence/01_input_alignments/OG0008226_disco_tree1_aligned_trim.faa	457	33	1.05311751294511	0
13_distribution_divergence/01_input_alignments/OG0011363_disco_tree1_aligned_trim.faa	416	28	1.05316917263651	0
13_distribution_divergence/01_input_alignments/OG0002685_disco_tree1_aligned_trim.faa	1708	22	1.05334428569404	0
13_distribution_divergence/01_input_alignments/OG0010184_disco_tree1_aligned_trim.faa	198	30	1.0533553165258	0
13_distribution_divergence/01_input_alignments/OG0004005_disco_tree1_aligned_trim.faa	1311	24	1.05360369182507	0
13_distribution_divergence/01_input_alignments/OG0009103_disco_tree1_aligned_trim.faa	717	30	1.05360530883104	0
13_distribution_divergence/01_input_alignments/OG0003796_disco_tree1_aligned_trim.faa	1376	27	1.05363200091322	0
13_distribution_divergence/01_input_alignments/OG0003454_disco_tree1_aligned_trim.faa	1182	21	1.0543945050328	0
13_distribution_divergence/01_input_alignments/OG0011326_disco_tree1_aligned_trim.faa	178	29	1.05451078138925	0
13_distribution_divergence/01_input_alignments/OG0004426_disco_tree1_aligned_trim.faa	164	32	1.05455676542712	0
13_distribution_divergence/01_input_alignments/OG0005571_disco_tree1_aligned_trim.faa	416	21	1.05460080096577	0
13_distribution_divergence/01_input_alignments/OG0007688_disco_tree1_aligned_trim.faa	527	27	1.05461329702189	0
13_distribution_divergence/01_input_alignments/OG0000113_disco_tree1_aligned_trim.faa	2046	19	1.05477129934685	0
13_distribution_divergence/01_input_alignments/OG0001913_disco_tree1_aligned_trim.faa	849	24	1.05486165846659	0
13_distribution_divergence/01_input_alignments/OG0003061_disco_tree1_aligned_trim.faa	1566	19	1.05503694728704	0
13_distribution_divergence/01_input_alignments/OG0010357_disco_tree1_aligned_trim.faa	178	32	1.05508276039378	0
13_distribution_divergence/01_input_alignments/OG0005385_disco_tree1_aligned_trim.faa	988	26	1.05511192813113	0
13_distribution_divergence/01_input_alignments/OG0005319_disco_tree1_aligned_trim.faa	406	32	1.05523152554952	0
13_distribution_divergence/01_input_alignments/OG0009922_disco_tree1_aligned_trim.faa	190	32	1.0556090589017	0
13_distribution_divergence/01_input_alignments/OG0000842_disco_tree3_aligned_trim.faa	147	28	1.0561033035538	0
13_distribution_divergence/01_input_alignments/OG0008931_disco_tree1_aligned_trim.faa	488	27	1.05614567564676	0
13_distribution_divergence/01_input_alignments/OG0005156_disco_tree1_aligned_trim.faa	505	31	1.05644061775419	0
13_distribution_divergence/01_input_alignments/OG0005503_disco_tree1_aligned_trim.faa	738	33	1.05647190291754	0
13_distribution_divergence/01_input_alignments/OG0002368_disco_tree1_aligned_trim.faa	2608	19	1.05648205499176	0
13_distribution_divergence/01_input_alignments/OG0003214_disco_tree1_aligned_trim.faa	473	33	1.05677537337807	0
13_distribution_divergence/01_input_alignments/OG0008185_disco_tree1_aligned_trim.faa	322	34	1.05692933699631	0
13_distribution_divergence/01_input_alignments/OG0000636_disco_tree2_aligned_trim.faa	464	20	1.05709874596923	0
13_distribution_divergence/01_input_alignments/OG0001610_disco_tree2_aligned_trim.faa	872	29	1.05710537621084	0
13_distribution_divergence/01_input_alignments/OG0006449_disco_tree1_aligned_trim.faa	977	32	1.0575852173211	0
13_distribution_divergence/01_input_alignments/OG0008992_disco_tree1_aligned_trim.faa	518	27	1.05765717253186	0
13_distribution_divergence/01_input_alignments/OG0012783_disco_tree1_aligned_trim.faa	327	20	1.05781130304773	0
13_distribution_divergence/01_input_alignments/OG0007386_disco_tree1_aligned_trim.faa	671	28	1.05804075936886	0
13_distribution_divergence/01_input_alignments/OG0006278_disco_tree1_aligned_trim.faa	556	32	1.05834167215784	0
13_distribution_divergence/01_input_alignments/OG0009522_disco_tree1_aligned_trim.faa	447	28	1.05834597720335	0
13_distribution_divergence/01_input_alignments/OG0010321_disco_tree1_aligned_trim.faa	504	27	1.05835733816695	0
13_distribution_divergence/01_input_alignments/OG0008320_disco_tree1_aligned_trim.faa	285	31	1.05872528098672	0
13_distribution_divergence/01_input_alignments/OG0000414_disco_tree4_aligned_trim.faa	361	22	1.05902972713896	0
13_distribution_divergence/01_input_alignments/OG0000135_disco_tree1_aligned_trim.faa	516	20	1.05915785427663	0
13_distribution_divergence/01_input_alignments/OG0006480_disco_tree1_aligned_trim.faa	623	22	1.05924716657492	0
13_distribution_divergence/01_input_alignments/OG0007226_disco_tree1_aligned_trim.faa	482	25	1.05951854586618	0
13_distribution_divergence/01_input_alignments/OG0002712_disco_tree1_aligned_trim.faa	309	28	1.05960750856795	0
13_distribution_divergence/01_input_alignments/OG0001758_disco_tree1_aligned_trim.faa	980	29	1.05987361597744	0
13_distribution_divergence/01_input_alignments/OG0007426_disco_tree1_aligned_trim.faa	420	28	1.05997668972396	0
13_distribution_divergence/01_input_alignments/OG0000155_disco_tree2_aligned_trim.faa	575	29	1.06001548377474	0
13_distribution_divergence/01_input_alignments/OG0004171_disco_tree1_aligned_trim.faa	963	27	1.06023648690682	0
13_distribution_divergence/01_input_alignments/OG0000700_disco_tree2_aligned_trim.faa	572	22	1.06031255370578	0
13_distribution_divergence/01_input_alignments/OG0012646_disco_tree1_aligned_trim.faa	413	21	1.06034678582209	0
13_distribution_divergence/01_input_alignments/OG0002281_disco_tree1_aligned_trim.faa	913	24	1.06050551326043	0
13_distribution_divergence/01_input_alignments/OG0002634_disco_tree1_aligned_trim.faa	1376	25	1.0605224891042	0
13_distribution_divergence/01_input_alignments/OG0008616_disco_tree1_aligned_trim.faa	406	32	1.06064821166541	0
13_distribution_divergence/01_input_alignments/OG0011707_disco_tree1_aligned_trim.faa	346	23	1.06087836452937	0
13_distribution_divergence/01_input_alignments/OG0012134_disco_tree1_aligned_trim.faa	973	17	1.06095690133036	0
13_distribution_divergence/01_input_alignments/OG0011655_disco_tree1_aligned_trim.faa	323	28	1.06096750052858	0
13_distribution_divergence/01_input_alignments/OG0000197_disco_tree2_aligned_trim.faa	444	25	1.06102340758692	0
13_distribution_divergence/01_input_alignments/OG0001741_disco_tree1_aligned_trim.faa	376	32	1.0615889127749	0
13_distribution_divergence/01_input_alignments/OG0012936_disco_tree1_aligned_trim.faa	634	18	1.06177351151574	0
13_distribution_divergence/01_input_alignments/OG0011573_disco_tree1_aligned_trim.faa	295	29	1.06178967139579	0
13_distribution_divergence/01_input_alignments/OG0011856_disco_tree1_aligned_trim.faa	495	18	1.0618035753401	0
13_distribution_divergence/01_input_alignments/OG0002179_disco_tree1_aligned_trim.faa	217	26	1.0618063461691	0
13_distribution_divergence/01_input_alignments/OG0008731_disco_tree1_aligned_trim.faa	317	31	1.06214730240507	0
13_distribution_divergence/01_input_alignments/OG0007842_disco_tree1_aligned_trim.faa	562	31	1.06233519479919	0
13_distribution_divergence/01_input_alignments/OG0012040_disco_tree1_aligned_trim.faa	251	26	1.06245216207577	0
13_distribution_divergence/01_input_alignments/OG0006651_disco_tree1_aligned_trim.faa	443	33	1.06252608230798	0
13_distribution_divergence/01_input_alignments/OG0005651_disco_tree1_aligned_trim.faa	527	31	1.06276282479906	0
13_distribution_divergence/01_input_alignments/OG0007694_disco_tree1_aligned_trim.faa	106	17	1.06284940012108	0
13_distribution_divergence/01_input_alignments/OG0001239_disco_tree2_aligned_trim.faa	243	22	1.06287458784358	0
13_distribution_divergence/01_input_alignments/OG0012288_disco_tree1_aligned_trim.faa	507	20	1.06299693554356	0
13_distribution_divergence/01_input_alignments/OG0009802_disco_tree1_aligned_trim.faa	429	22	1.06303480474342	0
13_distribution_divergence/01_input_alignments/OG0001212_disco_tree1_aligned_trim.faa	324	20	1.06309717819201	0
13_distribution_divergence/01_input_alignments/OG0003040_disco_tree1_aligned_trim.faa	1466	21	1.06315436158118	0
13_distribution_divergence/01_input_alignments/OG0009688_disco_tree1_aligned_trim.faa	537	31	1.06386771845074	0
13_distribution_divergence/01_input_alignments/OG0011941_disco_tree1_aligned_trim.faa	220	28	1.06412065843402	0
13_distribution_divergence/01_input_alignments/OG0007082_disco_tree1_aligned_trim.faa	153	23	1.06421274274179	0
13_distribution_divergence/01_input_alignments/OG0008871_disco_tree1_aligned_trim.faa	398	33	1.06433764557608	0
13_distribution_divergence/01_input_alignments/OG0001477_disco_tree1_aligned_trim.faa	467	23	1.06479533458574	0
13_distribution_divergence/01_input_alignments/OG0000594_disco_tree1_aligned_trim.faa	1090	26	1.06489534204225	0
13_distribution_divergence/01_input_alignments/OG0004225_disco_tree1_aligned_trim.faa	1143	24	1.06508861446529	0
13_distribution_divergence/01_input_alignments/OG0005140_disco_tree1_aligned_trim.faa	528	28	1.06514090245939	0
13_distribution_divergence/01_input_alignments/OG0000595_disco_tree1_aligned_trim.faa	503	21	1.06519236679691	0
13_distribution_divergence/01_input_alignments/OG0003853_disco_tree1_aligned_trim.faa	706	31	1.06562090404536	0
13_distribution_divergence/01_input_alignments/OG0010259_disco_tree1_aligned_trim.faa	400	27	1.06563532166257	0
13_distribution_divergence/01_input_alignments/OG0008084_disco_tree1_aligned_trim.faa	720	23	1.06580985823605	0
13_distribution_divergence/01_input_alignments/OG0008656_disco_tree1_aligned_trim.faa	461	31	1.06581661976708	0
13_distribution_divergence/01_input_alignments/OG0004939_disco_tree1_aligned_trim.faa	1061	29	1.06603724816203	0
13_distribution_divergence/01_input_alignments/OG0004274_disco_tree1_aligned_trim.faa	245	27	1.0661782982155	0
13_distribution_divergence/01_input_alignments/OG0001417_disco_tree1_aligned_trim.faa	481	21	1.06634216718888	0
13_distribution_divergence/01_input_alignments/OG0000281_disco_tree3_aligned_trim.faa	532	27	1.06655546074459	0
13_distribution_divergence/01_input_alignments/OG0002002_disco_tree2_aligned_trim.faa	518	33	1.06694926463536	0
13_distribution_divergence/01_input_alignments/OG0000643_disco_tree3_aligned_trim.faa	382	19	1.06698481694707	0
13_distribution_divergence/01_input_alignments/OG0012187_disco_tree1_aligned_trim.faa	415	17	1.06708997557208	0
13_distribution_divergence/01_input_alignments/OG0009141_disco_tree1_aligned_trim.faa	359	30	1.06718823667498	0
13_distribution_divergence/01_input_alignments/OG0003367_disco_tree1_aligned_trim.faa	1128	29	1.0675057533002	0
13_distribution_divergence/01_input_alignments/OG0005070_disco_tree1_aligned_trim.faa	500	29	1.06762458022977	0
13_distribution_divergence/01_input_alignments/OG0011659_disco_tree1_aligned_trim.faa	964	17	1.06780359961686	0
13_distribution_divergence/01_input_alignments/OG0001131_disco_tree1_aligned_trim.faa	237	32	1.06800829169374	0
13_distribution_divergence/01_input_alignments/OG0007485_disco_tree1_aligned_trim.faa	455	24	1.06824981148723	0
13_distribution_divergence/01_input_alignments/OG0004807_disco_tree1_aligned_trim.faa	350	31	1.06830195459491	0
13_distribution_divergence/01_input_alignments/OG0000372_disco_tree2_aligned_trim.faa	347	18	1.06851483326125	0
13_distribution_divergence/01_input_alignments/OG0009298_disco_tree1_aligned_trim.faa	248	26	1.06853206019367	0
13_distribution_divergence/01_input_alignments/OG0009319_disco_tree1_aligned_trim.faa	282	26	1.06875658347539	0
13_distribution_divergence/01_input_alignments/OG0009712_disco_tree1_aligned_trim.faa	376	31	1.0687771629741	0
13_distribution_divergence/01_input_alignments/OG0005205_disco_tree1_aligned_trim.faa	489	29	1.06887815751652	0
13_distribution_divergence/01_input_alignments/OG0001749_disco_tree2_aligned_trim.faa	288	30	1.06906173856025	0
13_distribution_divergence/01_input_alignments/OG0004059_disco_tree1_aligned_trim.faa	1044	22	1.06926329596011	0
13_distribution_divergence/01_input_alignments/OG0005202_disco_tree1_aligned_trim.faa	1251	20	1.06944406653359	0
13_distribution_divergence/01_input_alignments/OG0005564_disco_tree1_aligned_trim.faa	280	29	1.06959142943038	0
13_distribution_divergence/01_input_alignments/OG0003979_disco_tree1_aligned_trim.faa	2374	26	1.06967696660559	0
13_distribution_divergence/01_input_alignments/OG0003472_disco_tree1_aligned_trim.faa	1670	21	1.06968601376474	0
13_distribution_divergence/01_input_alignments/OG0002757_disco_tree1_aligned_trim.faa	1452	17	1.06985163694596	0
13_distribution_divergence/01_input_alignments/OG0005727_disco_tree1_aligned_trim.faa	1218	33	1.0698546719619	0
13_distribution_divergence/01_input_alignments/OG0009364_disco_tree1_aligned_trim.faa	546	27	1.06988457620365	0
13_distribution_divergence/01_input_alignments/OG0008465_disco_tree1_aligned_trim.faa	748	31	1.06992885251477	0
13_distribution_divergence/01_input_alignments/OG0012163_disco_tree1_aligned_trim.faa	350	20	1.06999826728779	0
13_distribution_divergence/01_input_alignments/OG0001375_disco_tree2_aligned_trim.faa	463	22	1.07001713333591	0
13_distribution_divergence/01_input_alignments/OG0005799_disco_tree1_aligned_trim.faa	157	17	1.07025154320567	0
13_distribution_divergence/01_input_alignments/OG0009846_disco_tree1_aligned_trim.faa	306	33	1.07025468730133	0
13_distribution_divergence/01_input_alignments/OG0008894_disco_tree1_aligned_trim.faa	417	34	1.07031977808153	0
13_distribution_divergence/01_input_alignments/OG0009405_disco_tree1_aligned_trim.faa	307	32	1.07055528391049	0
13_distribution_divergence/01_input_alignments/OG0006552_disco_tree1_aligned_trim.faa	662	32	1.07060142988272	0
13_distribution_divergence/01_input_alignments/OG0010105_disco_tree1_aligned_trim.faa	330	31	1.07081553975849	0
13_distribution_divergence/01_input_alignments/OG0001193_disco_tree1_aligned_trim.faa	663	19	1.07088639501789	0
13_distribution_divergence/01_input_alignments/OG0012189_disco_tree1_aligned_trim.faa	406	17	1.07119770668537	0
13_distribution_divergence/01_input_alignments/OG0004545_disco_tree1_aligned_trim.faa	878	32	1.07146026322961	0
13_distribution_divergence/01_input_alignments/OG0003943_disco_tree1_aligned_trim.faa	1054	27	1.0719169041232	0
13_distribution_divergence/01_input_alignments/OG0009995_disco_tree1_aligned_trim.faa	553	33	1.07193610240056	0
13_distribution_divergence/01_input_alignments/OG0011361_disco_tree1_aligned_trim.faa	165	28	1.07205143536569	0
13_distribution_divergence/01_input_alignments/OG0010532_disco_tree1_aligned_trim.faa	304	32	1.0721821080315	0
13_distribution_divergence/01_input_alignments/OG0003885_disco_tree1_aligned_trim.faa	449	29	1.07236685504153	0
13_distribution_divergence/01_input_alignments/OG0005657_disco_tree1_aligned_trim.faa	1059	28	1.07253465002969	0
13_distribution_divergence/01_input_alignments/OG0005542_disco_tree1_aligned_trim.faa	635	33	1.07256364420155	0
13_distribution_divergence/01_input_alignments/OG0000178_disco_tree1_aligned_trim.faa	170	21	1.07263224460436	0
13_distribution_divergence/01_input_alignments/OG0002334_disco_tree1_aligned_trim.faa	182	25	1.07275087114121	0
13_distribution_divergence/01_input_alignments/OG0000230_disco_tree1_aligned_trim.faa	666	17	1.07284520804265	0
13_distribution_divergence/01_input_alignments/OG0003708_disco_tree1_aligned_trim.faa	146	22	1.07298061720178	0
13_distribution_divergence/01_input_alignments/OG0001380_disco_tree1_aligned_trim.faa	184	17	1.07315683027799	0
13_distribution_divergence/01_input_alignments/OG0010515_disco_tree1_aligned_trim.faa	225	32	1.07333404147495	0
13_distribution_divergence/01_input_alignments/OG0008351_disco_tree1_aligned_trim.faa	611	27	1.07358563913154	0
13_distribution_divergence/01_input_alignments/OG0009987_disco_tree1_aligned_trim.faa	373	30	1.07388316239449	0
13_distribution_divergence/01_input_alignments/OG0000049_disco_tree2_aligned_trim.faa	724	25	1.07420026443877	0
13_distribution_divergence/01_input_alignments/OG0009159_disco_tree1_aligned_trim.faa	664	29	1.07426412850055	0
13_distribution_divergence/01_input_alignments/OG0005027_disco_tree1_aligned_trim.faa	791	28	1.07453199513129	0
13_distribution_divergence/01_input_alignments/OG0003720_disco_tree1_aligned_trim.faa	385	19	1.07471068767183	0
13_distribution_divergence/01_input_alignments/OG0007509_disco_tree1_aligned_trim.faa	629	17	1.07481750437142	0
13_distribution_divergence/01_input_alignments/OG0007454_disco_tree1_aligned_trim.faa	704	32	1.07495976232374	0
13_distribution_divergence/01_input_alignments/OG0000111_disco_tree5_aligned_trim.faa	452	26	1.07503417827312	0
13_distribution_divergence/01_input_alignments/OG0008089_disco_tree1_aligned_trim.faa	147	22	1.07505285079635	0
13_distribution_divergence/01_input_alignments/OG0009005_disco_tree1_aligned_trim.faa	437	32	1.075424582138	0
13_distribution_divergence/01_input_alignments/OG0001481_disco_tree2_aligned_trim.faa	396	28	1.07548129428176	0
13_distribution_divergence/01_input_alignments/OG0000286_disco_tree1_aligned_trim.faa	667	23	1.07566536258294	0
13_distribution_divergence/01_input_alignments/OG0010724_disco_tree1_aligned_trim.faa	433	30	1.07605495080445	0
13_distribution_divergence/01_input_alignments/OG0010737_disco_tree1_aligned_trim.faa	363	29	1.07612163501168	0
13_distribution_divergence/01_input_alignments/OG0000903_disco_tree1_aligned_trim.faa	307	31	1.07626622601716	0
13_distribution_divergence/01_input_alignments/OG0006941_disco_tree1_aligned_trim.faa	426	31	1.07638508547558	0
13_distribution_divergence/01_input_alignments/OG0008463_disco_tree1_aligned_trim.faa	557	33	1.07648613352914	0
13_distribution_divergence/01_input_alignments/OG0010686_disco_tree1_aligned_trim.faa	230	30	1.0767551566726	0
13_distribution_divergence/01_input_alignments/OG0007001_disco_tree1_aligned_trim.faa	454	29	1.07696017442232	0
13_distribution_divergence/01_input_alignments/OG0012464_disco_tree1_aligned_trim.faa	467	20	1.07707100095167	0
13_distribution_divergence/01_input_alignments/OG0000173_disco_tree3_aligned_trim.faa	204	21	1.07721019197025	0
13_distribution_divergence/01_input_alignments/OG0008371_disco_tree1_aligned_trim.faa	505	26	1.07797041759749	0
13_distribution_divergence/01_input_alignments/OG0006070_disco_tree1_aligned_trim.faa	880	30	1.07823047614221	0
13_distribution_divergence/01_input_alignments/OG0002569_disco_tree1_aligned_trim.faa	638	29	1.07854598109549	0
13_distribution_divergence/01_input_alignments/OG0002056_disco_tree2_aligned_trim.faa	1546	25	1.07876077384215	0
13_distribution_divergence/01_input_alignments/OG0008666_disco_tree1_aligned_trim.faa	555	22	1.07882435387774	0
13_distribution_divergence/01_input_alignments/OG0010916_disco_tree1_aligned_trim.faa	364	28	1.07899009470089	0
13_distribution_divergence/01_input_alignments/OG0009295_disco_tree1_aligned_trim.faa	378	33	1.0792900056691	0
13_distribution_divergence/01_input_alignments/OG0010873_disco_tree1_aligned_trim.faa	225	25	1.08010104308051	0
13_distribution_divergence/01_input_alignments/OG0005235_disco_tree1_aligned_trim.faa	300	26	1.08042344559452	0
13_distribution_divergence/01_input_alignments/OG0000111_disco_tree9_aligned_trim.faa	613	17	1.08054611421881	0
13_distribution_divergence/01_input_alignments/OG0000313_disco_tree4_aligned_trim.faa	623	21	1.08057733535563	0
13_distribution_divergence/01_input_alignments/OG0005833_disco_tree1_aligned_trim.faa	969	28	1.08075646876018	0
13_distribution_divergence/01_input_alignments/OG0000153_disco_tree1_aligned_trim.faa	523	18	1.08138147246165	0
13_distribution_divergence/01_input_alignments/OG0007398_disco_tree1_aligned_trim.faa	540	34	1.08182001361746	0
13_distribution_divergence/01_input_alignments/OG0008751_disco_tree1_aligned_trim.faa	414	33	1.08184970548755	0
13_distribution_divergence/01_input_alignments/OG0001827_disco_tree1_aligned_trim.faa	458	23	1.08205524770249	0
13_distribution_divergence/01_input_alignments/OG0001343_disco_tree2_aligned_trim.faa	643	22	1.08205836756042	0
13_distribution_divergence/01_input_alignments/OG0001809_disco_tree1_aligned_trim.faa	221	31	1.0822936913998	0
13_distribution_divergence/01_input_alignments/OG0011482_disco_tree1_aligned_trim.faa	167	29	1.08266954662746	0
13_distribution_divergence/01_input_alignments/OG0007840_disco_tree1_aligned_trim.faa	462	19	1.08278467747873	0
13_distribution_divergence/01_input_alignments/OG0000082_disco_tree10_aligned_trim.faa	1098	25	1.0830129541593	0
13_distribution_divergence/01_input_alignments/OG0003236_disco_tree2_aligned_trim.faa	266	25	1.0830262816597	0
13_distribution_divergence/01_input_alignments/OG0004445_disco_tree1_aligned_trim.faa	1008	21	1.08310046349872	0
13_distribution_divergence/01_input_alignments/OG0001570_disco_tree2_aligned_trim.faa	1610	24	1.08313515900303	0
13_distribution_divergence/01_input_alignments/OG0011231_disco_tree1_aligned_trim.faa	206	24	1.08315998490604	0
13_distribution_divergence/01_input_alignments/OG0009299_disco_tree1_aligned_trim.faa	390	30	1.08345498363269	0
13_distribution_divergence/01_input_alignments/OG0001466_disco_tree2_aligned_trim.faa	500	30	1.08402347926301	0
13_distribution_divergence/01_input_alignments/OG0002597_disco_tree2_aligned_trim.faa	471	21	1.08404318097605	0
13_distribution_divergence/01_input_alignments/OG0003049_disco_tree1_aligned_trim.faa	1679	22	1.08420335276522	0
13_distribution_divergence/01_input_alignments/OG0003006_disco_tree2_aligned_trim.faa	256	25	1.08431532895254	0
13_distribution_divergence/01_input_alignments/OG0001833_disco_tree1_aligned_trim.faa	386	30	1.08464899196033	0
13_distribution_divergence/01_input_alignments/OG0010260_disco_tree1_aligned_trim.faa	377	28	1.08472502980211	0
13_distribution_divergence/01_input_alignments/OG0005495_disco_tree1_aligned_trim.faa	348	32	1.08489029826343	0
13_distribution_divergence/01_input_alignments/OG0008925_disco_tree1_aligned_trim.faa	511	32	1.08512142540563	0
13_distribution_divergence/01_input_alignments/OG0000359_disco_tree2_aligned_trim.faa	1242	21	1.08513494589293	0
13_distribution_divergence/01_input_alignments/OG0003055_disco_tree1_aligned_trim.faa	491	23	1.08515117081465	0
13_distribution_divergence/01_input_alignments/OG0002128_disco_tree1_aligned_trim.faa	427	22	1.08518729911761	0
13_distribution_divergence/01_input_alignments/OG0008387_disco_tree1_aligned_trim.faa	471	22	1.08571007258683	0
13_distribution_divergence/01_input_alignments/OG0001295_disco_tree1_aligned_trim.faa	449	19	1.08589839152858	0
13_distribution_divergence/01_input_alignments/OG0000967_disco_tree1_aligned_trim.faa	1089	25	1.08612059026952	0
13_distribution_divergence/01_input_alignments/OG0009004_disco_tree1_aligned_trim.faa	600	25	1.0861278193396	0
13_distribution_divergence/01_input_alignments/OG0000700_disco_tree1_aligned_trim.faa	573	17	1.08621639041452	0
13_distribution_divergence/01_input_alignments/OG0001215_disco_tree3_aligned_trim.faa	469	24	1.08622236627714	0
13_distribution_divergence/01_input_alignments/OG0007467_disco_tree1_aligned_trim.faa	516	20	1.08622417479761	0
13_distribution_divergence/01_input_alignments/OG0005978_disco_tree1_aligned_trim.faa	441	28	1.08623404115399	0
13_distribution_divergence/01_input_alignments/OG0008518_disco_tree1_aligned_trim.faa	480	18	1.08633348280929	0
13_distribution_divergence/01_input_alignments/OG0011874_disco_tree1_aligned_trim.faa	133	27	1.08645536994188	0
13_distribution_divergence/01_input_alignments/OG0011711_disco_tree1_aligned_trim.faa	448	26	1.08662383732936	0
13_distribution_divergence/01_input_alignments/OG0000783_disco_tree1_aligned_trim.faa	1185	28	1.08684844501516	0
13_distribution_divergence/01_input_alignments/OG0010296_disco_tree1_aligned_trim.faa	848	33	1.08684864599512	0
13_distribution_divergence/01_input_alignments/OG0006758_disco_tree1_aligned_trim.faa	699	32	1.08703829264368	0
13_distribution_divergence/01_input_alignments/OG0006009_disco_tree1_aligned_trim.faa	1218	32	1.08714315167291	0
13_distribution_divergence/01_input_alignments/OG0000257_disco_tree3_aligned_trim.faa	397	22	1.08737601878648	0
13_distribution_divergence/01_input_alignments/OG0001709_disco_tree1_aligned_trim.faa	457	19	1.08750670886409	0
13_distribution_divergence/01_input_alignments/OG0004131_disco_tree1_aligned_trim.faa	1277	25	1.08813996896941	0
13_distribution_divergence/01_input_alignments/OG0005673_disco_tree1_aligned_trim.faa	168	26	1.08826920433502	0
13_distribution_divergence/01_input_alignments/OG0008702_disco_tree1_aligned_trim.faa	266	22	1.08850290776824	0
13_distribution_divergence/01_input_alignments/OG0005941_disco_tree1_aligned_trim.faa	853	34	1.08851373284182	0
13_distribution_divergence/01_input_alignments/OG0013237_disco_tree1_aligned_trim.faa	254	18	1.08853194923923	0
13_distribution_divergence/01_input_alignments/OG0005084_disco_tree1_aligned_trim.faa	478	18	1.08861878010026	0
13_distribution_divergence/01_input_alignments/OG0013270_disco_tree1_aligned_trim.faa	105	18	1.0886838851525	0
