gene	length	species	median
13_distribution_divergence/01_input_alignments/OG0004173_disco_tree1_aligned_trim.faa	1709	22	1.21808868980851
13_distribution_divergence/01_input_alignments/OG0006220_disco_tree1_aligned_trim.faa	371	31	1.21830194430357
13_distribution_divergence/01_input_alignments/OG0010066_disco_tree1_aligned_trim.faa	662	33	1.2189990124834
13_distribution_divergence/01_input_alignments/OG0002480_disco_tree1_aligned_trim.faa	1641	20	1.2202177248741
13_distribution_divergence/01_input_alignments/OG0000403_disco_tree1_aligned_trim.faa	334	19	1.22036994645
13_distribution_divergence/01_input_alignments/OG0003960_disco_tree1_aligned_trim.faa	299	32	1.22044923957321
13_distribution_divergence/01_input_alignments/OG0011628_disco_tree1_aligned_trim.faa	369	26	1.22088405397415
13_distribution_divergence/01_input_alignments/OG0011828_disco_tree1_aligned_trim.faa	953	25	1.22098095664137
13_distribution_divergence/01_input_alignments/OG0010628_disco_tree1_aligned_trim.faa	476	31	1.22183326272793
13_distribution_divergence/01_input_alignments/OG0006889_disco_tree2_aligned_trim.faa	515	21	1.222003672835
13_distribution_divergence/01_input_alignments/OG0008824_disco_tree1_aligned_trim.faa	954	30	1.22219651537877
13_distribution_divergence/01_input_alignments/OG0006089_disco_tree1_aligned_trim.faa	854	33	1.22245183102489
13_distribution_divergence/01_input_alignments/OG0007927_disco_tree1_aligned_trim.faa	1074	25	1.22275541490629
13_distribution_divergence/01_input_alignments/OG0010808_disco_tree1_aligned_trim.faa	386	26	1.22283526946546
13_distribution_divergence/01_input_alignments/OG0009629_disco_tree1_aligned_trim.faa	699	19	1.22294766817679
13_distribution_divergence/01_input_alignments/OG0002632_disco_tree1_aligned_trim.faa	783	22	1.22347664021713
13_distribution_divergence/01_input_alignments/OG0000677_disco_tree1_aligned_trim.faa	355	18	1.22421746280108
13_distribution_divergence/01_input_alignments/OG0002932_disco_tree2_aligned_trim.faa	141	23	1.2242538609649
13_distribution_divergence/01_input_alignments/OG0007871_disco_tree1_aligned_trim.faa	429	25	1.22442974522562
13_distribution_divergence/01_input_alignments/OG0006467_disco_tree1_aligned_trim.faa	736	32	1.22464144696804
13_distribution_divergence/01_input_alignments/OG0003797_disco_tree1_aligned_trim.faa	857	29	1.2247700066918
13_distribution_divergence/01_input_alignments/OG0011799_disco_tree1_aligned_trim.faa	135	27	1.22493968445309
13_distribution_divergence/01_input_alignments/OG0000652_disco_tree4_aligned_trim.faa	463	22	1.22502216528752
13_distribution_divergence/01_input_alignments/OG0000119_disco_tree4_aligned_trim.faa	774	21	1.2255279686924
13_distribution_divergence/01_input_alignments/OG0009543_disco_tree1_aligned_trim.faa	365	33	1.22558020572933
13_distribution_divergence/01_input_alignments/OG0011565_disco_tree1_aligned_trim.faa	153	28	1.22562582043485
13_distribution_divergence/01_input_alignments/OG0002037_disco_tree1_aligned_trim.faa	1746	18	1.22599628586935
13_distribution_divergence/01_input_alignments/OG0005493_disco_tree1_aligned_trim.faa	816	34	1.22636936524216
13_distribution_divergence/01_input_alignments/OG0009345_disco_tree1_aligned_trim.faa	371	30	1.22681389401408
13_distribution_divergence/01_input_alignments/OG0004454_disco_tree1_aligned_trim.faa	1974	21	1.22691819508781
13_distribution_divergence/01_input_alignments/OG0000200_disco_tree1_aligned_trim.faa	730	25	1.22703842099345
13_distribution_divergence/01_input_alignments/OG0002480_disco_tree2_aligned_trim.faa	2413	20	1.22766966057893
13_distribution_divergence/01_input_alignments/OG0004502_disco_tree1_aligned_trim.faa	1934	19	1.22797080441
13_distribution_divergence/01_input_alignments/OG0008608_disco_tree1_aligned_trim.faa	598	23	1.22798269181395
13_distribution_divergence/01_input_alignments/OG0002376_disco_tree1_aligned_trim.faa	737	27	1.22828088795342
13_distribution_divergence/01_input_alignments/OG0004941_disco_tree1_aligned_trim.faa	1211	29	1.22848334801282
13_distribution_divergence/01_input_alignments/OG0011926_disco_tree1_aligned_trim.faa	376	20	1.2292332559318
13_distribution_divergence/01_input_alignments/OG0010700_disco_tree1_aligned_trim.faa	125	27	1.22923476353764
13_distribution_divergence/01_input_alignments/OG0005199_disco_tree1_aligned_trim.faa	427	25	1.22969582740208
13_distribution_divergence/01_input_alignments/OG0007274_disco_tree1_aligned_trim.faa	886	30	1.23037146393585
13_distribution_divergence/01_input_alignments/OG0000595_disco_tree1_aligned_trim.faa	379	17	1.23079148610605
13_distribution_divergence/01_input_alignments/OG0011210_disco_tree1_aligned_trim.faa	145	29	1.23086544211722
13_distribution_divergence/01_input_alignments/OG0007646_disco_tree1_aligned_trim.faa	562	30	1.23107968128756
13_distribution_divergence/01_input_alignments/OG0003765_disco_tree1_aligned_trim.faa	2345	23	1.23153876521736
13_distribution_divergence/01_input_alignments/OG0009523_disco_tree1_aligned_trim.faa	498	33	1.23160977819258
13_distribution_divergence/01_input_alignments/OG0011359_disco_tree1_aligned_trim.faa	312	25	1.23178606486073
13_distribution_divergence/01_input_alignments/OG0001817_disco_tree1_aligned_trim.faa	437	27	1.23188446260447
13_distribution_divergence/01_input_alignments/OG0004354_disco_tree2_aligned_trim.faa	1154	19	1.23197023884106
13_distribution_divergence/01_input_alignments/OG0007125_disco_tree1_aligned_trim.faa	745	31	1.23223905202159
13_distribution_divergence/01_input_alignments/OG0001914_disco_tree1_aligned_trim.faa	1786	20	1.23245981516225
13_distribution_divergence/01_input_alignments/OG0001247_disco_tree2_aligned_trim.faa	276	33	1.23278465339439
13_distribution_divergence/01_input_alignments/OG0002054_disco_tree1_aligned_trim.faa	613	24	1.23286236471719
13_distribution_divergence/01_input_alignments/OG0001851_disco_tree1_aligned_trim.faa	673	20	1.23345038500489
13_distribution_divergence/01_input_alignments/OG0000617_disco_tree1_aligned_trim.faa	1710	23	1.23374455016355
13_distribution_divergence/01_input_alignments/OG0001340_disco_tree1_aligned_trim.faa	686	25	1.23392429425359
13_distribution_divergence/01_input_alignments/OG0000016_disco_tree1_aligned_trim.faa	1635	21	1.23465348702031
13_distribution_divergence/01_input_alignments/OG0012245_disco_tree1_aligned_trim.faa	900	19	1.23506397386457
13_distribution_divergence/01_input_alignments/OG0011513_disco_tree1_aligned_trim.faa	270	24	1.23512879101039
13_distribution_divergence/01_input_alignments/OG0007382_disco_tree1_aligned_trim.faa	350	25	1.23514541983875
13_distribution_divergence/01_input_alignments/OG0003516_disco_tree1_aligned_trim.faa	1060	21	1.23638482453665
13_distribution_divergence/01_input_alignments/OG0010894_disco_tree1_aligned_trim.faa	1148	20	1.23640057413563
13_distribution_divergence/01_input_alignments/OG0000576_disco_tree1_aligned_trim.faa	432	29	1.23653762294427
13_distribution_divergence/01_input_alignments/OG0009418_disco_tree1_aligned_trim.faa	540	34	1.23735378747348
13_distribution_divergence/01_input_alignments/OG0000208_disco_tree1_aligned_trim.faa	270	22	1.23781482574925
13_distribution_divergence/01_input_alignments/OG0012676_disco_tree1_aligned_trim.faa	136	23	1.23806750429588
13_distribution_divergence/01_input_alignments/OG0002539_disco_tree2_aligned_trim.faa	751	28	1.2385364292715
13_distribution_divergence/01_input_alignments/OG0006356_disco_tree1_aligned_trim.faa	545	29	1.23901488907761
13_distribution_divergence/01_input_alignments/OG0011338_disco_tree1_aligned_trim.faa	169	28	1.23935545536712
13_distribution_divergence/01_input_alignments/OG0002308_disco_tree1_aligned_trim.faa	111	30	1.23961690740936
13_distribution_divergence/01_input_alignments/OG0000909_disco_tree2_aligned_trim.faa	141	24	1.2396310247782
13_distribution_divergence/01_input_alignments/OG0000437_disco_tree2_aligned_trim.faa	588	28	1.23977632518009
13_distribution_divergence/01_input_alignments/OG0009998_disco_tree1_aligned_trim.faa	363	31	1.2402470811257
13_distribution_divergence/01_input_alignments/OG0011051_disco_tree1_aligned_trim.faa	192	31	1.24025762207156
13_distribution_divergence/01_input_alignments/OG0000804_disco_tree1_aligned_trim.faa	526	29	1.24027568595506
13_distribution_divergence/01_input_alignments/OG0009595_disco_tree1_aligned_trim.faa	327	32	1.2410989781509
13_distribution_divergence/01_input_alignments/OG0012022_disco_tree1_aligned_trim.faa	231	25	1.24148836090732
13_distribution_divergence/01_input_alignments/OG0005449_disco_tree1_aligned_trim.faa	594	31	1.24205763326916
13_distribution_divergence/01_input_alignments/OG0006850_disco_tree1_aligned_trim.faa	377	28	1.24231696285835
13_distribution_divergence/01_input_alignments/OG0001312_disco_tree2_aligned_trim.faa	507	29	1.24235125894372
13_distribution_divergence/01_input_alignments/OG0002581_disco_tree1_aligned_trim.faa	2536	24	1.2425105077083
13_distribution_divergence/01_input_alignments/OG0002016_disco_tree1_aligned_trim.faa	317	21	1.24300015093603
13_distribution_divergence/01_input_alignments/OG0004788_disco_tree1_aligned_trim.faa	790	26	1.2431698078432
13_distribution_divergence/01_input_alignments/OG0011626_disco_tree1_aligned_trim.faa	261	25	1.24335503832579
13_distribution_divergence/01_input_alignments/OG0009957_disco_tree1_aligned_trim.faa	421	32	1.24369608941984
13_distribution_divergence/01_input_alignments/OG0001657_disco_tree1_aligned_trim.faa	438	26	1.24375102288473
13_distribution_divergence/01_input_alignments/OG0000074_disco_tree4_aligned_trim.faa	1193	30	1.24431056551733
13_distribution_divergence/01_input_alignments/OG0006321_disco_tree1_aligned_trim.faa	761	25	1.24532464701905
13_distribution_divergence/01_input_alignments/OG0005197_disco_tree1_aligned_trim.faa	405	21	1.24566220300738
13_distribution_divergence/01_input_alignments/OG0009808_disco_tree1_aligned_trim.faa	319	26	1.24597651635681
13_distribution_divergence/01_input_alignments/OG0000823_disco_tree2_aligned_trim.faa	1106	18	1.24608935222137
13_distribution_divergence/01_input_alignments/OG0000577_disco_tree1_aligned_trim.faa	360	27	1.24640563426021
13_distribution_divergence/01_input_alignments/OG0012834_disco_tree1_aligned_trim.faa	291	17	1.24640762657153
13_distribution_divergence/01_input_alignments/OG0007118_disco_tree1_aligned_trim.faa	607	22	1.24641999124136
13_distribution_divergence/01_input_alignments/OG0001399_disco_tree1_aligned_trim.faa	183	17	1.24717138614537
13_distribution_divergence/01_input_alignments/OG0003023_disco_tree1_aligned_trim.faa	1613	21	1.24721049077079
13_distribution_divergence/01_input_alignments/OG0006756_disco_tree1_aligned_trim.faa	883	21	1.24727804114986
13_distribution_divergence/01_input_alignments/OG0011262_disco_tree1_aligned_trim.faa	261	28	1.24741737977635
13_distribution_divergence/01_input_alignments/OG0000661_disco_tree3_aligned_trim.faa	1182	23	1.24776916244031
13_distribution_divergence/01_input_alignments/OG0001495_disco_tree1_aligned_trim.faa	749	20	1.24802978119317
13_distribution_divergence/01_input_alignments/OG0001675_disco_tree2_aligned_trim.faa	148	26	1.24847238605269
13_distribution_divergence/01_input_alignments/OG0000585_disco_tree1_aligned_trim.faa	477	29	1.24909254066313
13_distribution_divergence/01_input_alignments/OG0001516_disco_tree2_aligned_trim.faa	1626	25	1.24911956325002
13_distribution_divergence/01_input_alignments/OG0000003_disco_tree3_aligned_trim.faa	412	24	1.24953685418655
13_distribution_divergence/01_input_alignments/OG0010375_disco_tree1_aligned_trim.faa	398	26	1.24980995899449
13_distribution_divergence/01_input_alignments/OG0003100_disco_tree1_aligned_trim.faa	709	21	1.25006833491627
13_distribution_divergence/01_input_alignments/OG0007141_disco_tree1_aligned_trim.faa	1077	20	1.2500969604339
13_distribution_divergence/01_input_alignments/OG0000880_disco_tree1_aligned_trim.faa	816	25	1.25068434790598
13_distribution_divergence/01_input_alignments/OG0003990_disco_tree1_aligned_trim.faa	476	27	1.25144365845739
13_distribution_divergence/01_input_alignments/OG0010263_disco_tree1_aligned_trim.faa	220	31	1.25161715762488
13_distribution_divergence/01_input_alignments/OG0000074_disco_tree7_aligned_trim.faa	1065	27	1.25172961019809
13_distribution_divergence/01_input_alignments/OG0000260_disco_tree2_aligned_trim.faa	307	25	1.25188259265544
13_distribution_divergence/01_input_alignments/OG0002993_disco_tree2_aligned_trim.faa	211	28	1.25307333296182
13_distribution_divergence/01_input_alignments/OG0000280_disco_tree5_aligned_trim.faa	292	27	1.25317695741829
13_distribution_divergence/01_input_alignments/OG0008455_disco_tree1_aligned_trim.faa	699	31	1.25362799023449
13_distribution_divergence/01_input_alignments/OG0011913_disco_tree1_aligned_trim.faa	428	18	1.25368349289774
13_distribution_divergence/01_input_alignments/OG0009349_disco_tree1_aligned_trim.faa	461	33	1.25410431375436
13_distribution_divergence/01_input_alignments/OG0010779_disco_tree1_aligned_trim.faa	236	31	1.25444094063788
13_distribution_divergence/01_input_alignments/OG0006742_disco_tree1_aligned_trim.faa	528	30	1.25445114971862
13_distribution_divergence/01_input_alignments/OG0010952_disco_tree1_aligned_trim.faa	330	25	1.25447860315371
13_distribution_divergence/01_input_alignments/OG0000143_disco_tree1_aligned_trim.faa	254	20	1.25464765129394
13_distribution_divergence/01_input_alignments/OG0004994_disco_tree1_aligned_trim.faa	1396	18	1.25469638065403
13_distribution_divergence/01_input_alignments/OG0007499_disco_tree1_aligned_trim.faa	493	33	1.25486400152213
13_distribution_divergence/01_input_alignments/OG0011010_disco_tree1_aligned_trim.faa	312	26	1.25522307165026
13_distribution_divergence/01_input_alignments/OG0010955_disco_tree1_aligned_trim.faa	233	25	1.25554805194301
13_distribution_divergence/01_input_alignments/OG0008122_disco_tree1_aligned_trim.faa	269	28	1.25561058270061
13_distribution_divergence/01_input_alignments/OG0003040_disco_tree1_aligned_trim.faa	1528	31	1.25571254083102
13_distribution_divergence/01_input_alignments/OG0003917_disco_tree1_aligned_trim.faa	1469	28	1.25623474084241
13_distribution_divergence/01_input_alignments/OG0013278_disco_tree1_aligned_trim.faa	181	17	1.25635075950453
13_distribution_divergence/01_input_alignments/OG0002375_disco_tree1_aligned_trim.faa	479	26	1.25668857188958
13_distribution_divergence/01_input_alignments/OG0011379_disco_tree1_aligned_trim.faa	679	25	1.25692572142128
13_distribution_divergence/01_input_alignments/OG0001050_disco_tree3_aligned_trim.faa	385	23	1.25727556386133
13_distribution_divergence/01_input_alignments/OG0000455_disco_tree4_aligned_trim.faa	609	17	1.25761913004428
13_distribution_divergence/01_input_alignments/OG0000845_disco_tree1_aligned_trim.faa	578	21	1.25776901025602
13_distribution_divergence/01_input_alignments/OG0006768_disco_tree1_aligned_trim.faa	968	24	1.25789551732418
13_distribution_divergence/01_input_alignments/OG0000456_disco_tree1_aligned_trim.faa	820	23	1.25796189183648
13_distribution_divergence/01_input_alignments/OG0001741_disco_tree1_aligned_trim.faa	416	30	1.25802384045127
13_distribution_divergence/01_input_alignments/OG0004156_disco_tree1_aligned_trim.faa	864	21	1.25945085341351
13_distribution_divergence/01_input_alignments/OG0009011_disco_tree1_aligned_trim.faa	366	27	1.25949419689544
13_distribution_divergence/01_input_alignments/OG0011761_disco_tree1_aligned_trim.faa	119	28	1.25958923128895
13_distribution_divergence/01_input_alignments/OG0008191_disco_tree1_aligned_trim.faa	422	32	1.25984911372743
13_distribution_divergence/01_input_alignments/OG0001011_disco_tree2_aligned_trim.faa	285	30	1.26037858253094
13_distribution_divergence/01_input_alignments/OG0003605_disco_tree1_aligned_trim.faa	681	28	1.2612699820894
13_distribution_divergence/01_input_alignments/OG0001073_disco_tree3_aligned_trim.faa	881	33	1.26135798523617
13_distribution_divergence/01_input_alignments/OG0011043_disco_tree1_aligned_trim.faa	147	27	1.26150431062124
13_distribution_divergence/01_input_alignments/OG0000224_disco_tree1_aligned_trim.faa	524	19	1.26164780842339
13_distribution_divergence/01_input_alignments/OG0010532_disco_tree1_aligned_trim.faa	419	29	1.26178528506267
13_distribution_divergence/01_input_alignments/OG0000918_disco_tree3_aligned_trim.faa	650	32	1.26185405877335
13_distribution_divergence/01_input_alignments/OG0000260_disco_tree5_aligned_trim.faa	323	22	1.26192022897866
13_distribution_divergence/01_input_alignments/OG0011058_disco_tree1_aligned_trim.faa	413	28	1.26198254744785
13_distribution_divergence/01_input_alignments/OG0002012_disco_tree1_aligned_trim.faa	878	30	1.26205770614557
13_distribution_divergence/01_input_alignments/OG0001134_disco_tree2_aligned_trim.faa	223	22	1.26221311108698
13_distribution_divergence/01_input_alignments/OG0006759_disco_tree1_aligned_trim.faa	817	31	1.26245822067335
13_distribution_divergence/01_input_alignments/OG0000090_disco_tree4_aligned_trim.faa	378	17	1.26264818479703
13_distribution_divergence/01_input_alignments/OG0006381_disco_tree1_aligned_trim.faa	1348	28	1.26272138454895
13_distribution_divergence/01_input_alignments/OG0009785_disco_tree1_aligned_trim.faa	295	29	1.2628199744905
13_distribution_divergence/01_input_alignments/OG0005327_disco_tree1_aligned_trim.faa	154	27	1.26289213665684
13_distribution_divergence/01_input_alignments/OG0003467_disco_tree1_aligned_trim.faa	1597	18	1.26315555190583
13_distribution_divergence/01_input_alignments/OG0000399_disco_tree1_aligned_trim.faa	678	21	1.26315933369846
13_distribution_divergence/01_input_alignments/OG0012532_disco_tree1_aligned_trim.faa	334	22	1.2632285193207
13_distribution_divergence/01_input_alignments/OG0003230_disco_tree2_aligned_trim.faa	275	28	1.26329644397751
13_distribution_divergence/01_input_alignments/OG0011038_disco_tree1_aligned_trim.faa	594	27	1.26345798875691
13_distribution_divergence/01_input_alignments/OG0000958_disco_tree1_aligned_trim.faa	292	18	1.2636433695786
13_distribution_divergence/01_input_alignments/OG0004401_disco_tree1_aligned_trim.faa	1304	30	1.26372274169024
13_distribution_divergence/01_input_alignments/OG0002364_disco_tree1_aligned_trim.faa	1259	27	1.26373316128057
13_distribution_divergence/01_input_alignments/OG0011641_disco_tree1_aligned_trim.faa	510	18	1.26382066956991
13_distribution_divergence/01_input_alignments/OG0002432_disco_tree1_aligned_trim.faa	408	26	1.26398320667666
13_distribution_divergence/01_input_alignments/OG0009493_disco_tree1_aligned_trim.faa	600	20	1.26402707344843
13_distribution_divergence/01_input_alignments/OG0010195_disco_tree1_aligned_trim.faa	170	33	1.26413047984883
13_distribution_divergence/01_input_alignments/OG0009154_disco_tree1_aligned_trim.faa	264	31	1.26418354226546
13_distribution_divergence/01_input_alignments/OG0008662_disco_tree1_aligned_trim.faa	584	33	1.26509236485963
13_distribution_divergence/01_input_alignments/OG0001081_disco_tree1_aligned_trim.faa	368	17	1.26567971046957
13_distribution_divergence/01_input_alignments/OG0000592_disco_tree1_aligned_trim.faa	1303	25	1.26627324624433
13_distribution_divergence/01_input_alignments/OG0010376_disco_tree1_aligned_trim.faa	194	28	1.26646016330304
13_distribution_divergence/01_input_alignments/OG0005889_disco_tree1_aligned_trim.faa	470	31	1.26733527413116
13_distribution_divergence/01_input_alignments/OG0005928_disco_tree1_aligned_trim.faa	1299	30	1.26747382274638
13_distribution_divergence/01_input_alignments/OG0011017_disco_tree1_aligned_trim.faa	217	30	1.26756038720659
13_distribution_divergence/01_input_alignments/OG0002864_disco_tree1_aligned_trim.faa	1151	21	1.26792307511061
13_distribution_divergence/01_input_alignments/OG0000357_disco_tree2_aligned_trim.faa	352	27	1.26833191338619
13_distribution_divergence/01_input_alignments/OG0010020_disco_tree1_aligned_trim.faa	153	25	1.26838189970793
13_distribution_divergence/01_input_alignments/OG0002881_disco_tree2_aligned_trim.faa	739	26	1.2688110709644
13_distribution_divergence/01_input_alignments/OG0000335_disco_tree2_aligned_trim.faa	515	25	1.26887309069175
13_distribution_divergence/01_input_alignments/OG0001336_disco_tree2_aligned_trim.faa	1222	27	1.26973980520179
13_distribution_divergence/01_input_alignments/OG0011919_disco_tree1_aligned_trim.faa	168	27	1.27038021129583
13_distribution_divergence/01_input_alignments/OG0000372_disco_tree3_aligned_trim.faa	273	17	1.27166183779334
13_distribution_divergence/01_input_alignments/OG0012111_disco_tree1_aligned_trim.faa	903	19	1.27173495675582
13_distribution_divergence/01_input_alignments/OG0010065_disco_tree1_aligned_trim.faa	354	33	1.27175308220296
13_distribution_divergence/01_input_alignments/OG0000092_disco_tree1_aligned_trim.faa	978	17	1.27206514807648
13_distribution_divergence/01_input_alignments/OG0010427_disco_tree1_aligned_trim.faa	254	28	1.27223280513339
13_distribution_divergence/01_input_alignments/OG0012080_disco_tree1_aligned_trim.faa	123	25	1.27225781653212
13_distribution_divergence/01_input_alignments/OG0003052_disco_tree1_aligned_trim.faa	1355	31	1.2722901770497
13_distribution_divergence/01_input_alignments/OG0005736_disco_tree1_aligned_trim.faa	673	33	1.27293774938239
13_distribution_divergence/01_input_alignments/OG0012031_disco_tree1_aligned_trim.faa	346	22	1.27297466001487
13_distribution_divergence/01_input_alignments/OG0000030_disco_tree1_aligned_trim.faa	886	18	1.27305958087717
13_distribution_divergence/01_input_alignments/OG0004736_disco_tree2_aligned_trim.faa	181	28	1.27333024567941
13_distribution_divergence/01_input_alignments/OG0002541_disco_tree1_aligned_trim.faa	3659	17	1.27361481000083
13_distribution_divergence/01_input_alignments/OG0011400_disco_tree1_aligned_trim.faa	340	26	1.27373701682437
13_distribution_divergence/01_input_alignments/OG0006216_disco_tree1_aligned_trim.faa	1443	21	1.27432945805785
13_distribution_divergence/01_input_alignments/OG0007536_disco_tree1_aligned_trim.faa	411	33	1.27443731984286
13_distribution_divergence/01_input_alignments/OG0003573_disco_tree1_aligned_trim.faa	1534	21	1.27480411673496
13_distribution_divergence/01_input_alignments/OG0003193_disco_tree1_aligned_trim.faa	497	30	1.27486459757128
13_distribution_divergence/01_input_alignments/OG0004655_disco_tree1_aligned_trim.faa	556	30	1.27502269023469
13_distribution_divergence/01_input_alignments/OG0001271_disco_tree1_aligned_trim.faa	314	20	1.27529507917514
13_distribution_divergence/01_input_alignments/OG0005748_disco_tree1_aligned_trim.faa	588	27	1.27594594962733
13_distribution_divergence/01_input_alignments/OG0000417_disco_tree1_aligned_trim.faa	279	17	1.27600491274077
13_distribution_divergence/01_input_alignments/OG0000934_disco_tree3_aligned_trim.faa	619	22	1.27602160831869
13_distribution_divergence/01_input_alignments/OG0012109_disco_tree1_aligned_trim.faa	124	25	1.2767391016046
13_distribution_divergence/01_input_alignments/OG0004480_disco_tree1_aligned_trim.faa	485	33	1.2767904091255
13_distribution_divergence/01_input_alignments/OG0004868_disco_tree1_aligned_trim.faa	1619	22	1.27707221740371
13_distribution_divergence/01_input_alignments/OG0006213_disco_tree1_aligned_trim.faa	314	33	1.27785044630369
13_distribution_divergence/01_input_alignments/OG0000222_disco_tree3_aligned_trim.faa	379	27	1.27812656059211
13_distribution_divergence/01_input_alignments/OG0002474_disco_tree1_aligned_trim.faa	886	19	1.27838852379502
13_distribution_divergence/01_input_alignments/OG0004912_disco_tree1_aligned_trim.faa	493	17	1.27846817505356
13_distribution_divergence/01_input_alignments/OG0009094_disco_tree1_aligned_trim.faa	769	19	1.2786170613552
13_distribution_divergence/01_input_alignments/OG0011925_disco_tree1_aligned_trim.faa	1176	20	1.27861799948265
13_distribution_divergence/01_input_alignments/OG0012560_disco_tree1_aligned_trim.faa	473	19	1.27884691160906
13_distribution_divergence/01_input_alignments/OG0012091_disco_tree1_aligned_trim.faa	143	20	1.27952256690662
13_distribution_divergence/01_input_alignments/OG0006003_disco_tree1_aligned_trim.faa	466	34	1.27960199622905
13_distribution_divergence/01_input_alignments/OG0010115_disco_tree1_aligned_trim.faa	528	27	1.27969186562768
13_distribution_divergence/01_input_alignments/OG0010726_disco_tree1_aligned_trim.faa	857	23	1.27980839055858
13_distribution_divergence/01_input_alignments/OG0013092_disco_tree1_aligned_trim.faa	144	20	1.2798753926282
13_distribution_divergence/01_input_alignments/OG0010693_disco_tree1_aligned_trim.faa	190	29	1.27993122334893
13_distribution_divergence/01_input_alignments/OG0008081_disco_tree1_aligned_trim.faa	542	26	1.28009904355845
13_distribution_divergence/01_input_alignments/OG0008332_disco_tree1_aligned_trim.faa	699	32	1.28046730283543
13_distribution_divergence/01_input_alignments/OG0012329_disco_tree1_aligned_trim.faa	500	20	1.2810230271592
13_distribution_divergence/01_input_alignments/OG0011142_disco_tree1_aligned_trim.faa	279	27	1.28108780407087
13_distribution_divergence/01_input_alignments/OG0004489_disco_tree1_aligned_trim.faa	825	28	1.28141188691019
13_distribution_divergence/01_input_alignments/OG0011459_disco_tree1_aligned_trim.faa	356	22	1.2816359973874
13_distribution_divergence/01_input_alignments/OG0006960_disco_tree1_aligned_trim.faa	539	30	1.28262353767423
13_distribution_divergence/01_input_alignments/OG0004117_disco_tree1_aligned_trim.faa	2448	28	1.28335136253877
13_distribution_divergence/01_input_alignments/OG0006098_disco_tree1_aligned_trim.faa	764	33	1.28349653616829
13_distribution_divergence/01_input_alignments/OG0003762_disco_tree1_aligned_trim.faa	2249	23	1.28351697547061
13_distribution_divergence/01_input_alignments/OG0005513_disco_tree1_aligned_trim.faa	723	28	1.28410287214717
13_distribution_divergence/01_input_alignments/OG0000554_disco_tree2_aligned_trim.faa	205	24	1.28427060603525
13_distribution_divergence/01_input_alignments/OG0013532_disco_tree1_aligned_trim.faa	159	18	1.28427602776207
13_distribution_divergence/01_input_alignments/OG0000896_disco_tree2_aligned_trim.faa	617	20	1.28433454769329
13_distribution_divergence/01_input_alignments/OG0000011_disco_tree3_aligned_trim.faa	417	29	1.28442913200277
13_distribution_divergence/01_input_alignments/OG0006888_disco_tree1_aligned_trim.faa	719	33	1.28488629547985
13_distribution_divergence/01_input_alignments/OG0000891_disco_tree1_aligned_trim.faa	935	19	1.28546026726808
13_distribution_divergence/01_input_alignments/OG0002652_disco_tree1_aligned_trim.faa	427	29	1.28595706986663
13_distribution_divergence/01_input_alignments/OG0008636_disco_tree1_aligned_trim.faa	509	28	1.28597704564155
13_distribution_divergence/01_input_alignments/OG0003207_disco_tree1_aligned_trim.faa	1533	24	1.2870110778113
13_distribution_divergence/01_input_alignments/OG0001594_disco_tree1_aligned_trim.faa	276	19	1.28719989824754
13_distribution_divergence/01_input_alignments/OG0001040_disco_tree1_aligned_trim.faa	128	18	1.28733408984306
13_distribution_divergence/01_input_alignments/OG0000048_disco_tree2_aligned_trim.faa	346	24	1.28783727384064
13_distribution_divergence/01_input_alignments/OG0007950_disco_tree1_aligned_trim.faa	704	27	1.28786719194306
13_distribution_divergence/01_input_alignments/OG0008126_disco_tree1_aligned_trim.faa	501	31	1.28809204804942
13_distribution_divergence/01_input_alignments/OG0000152_disco_tree3_aligned_trim.faa	547	19	1.28864643760168
13_distribution_divergence/01_input_alignments/OG0008328_disco_tree1_aligned_trim.faa	1158	21	1.28890424082038
13_distribution_divergence/01_input_alignments/OG0005245_disco_tree1_aligned_trim.faa	1206	27	1.28931609693938
13_distribution_divergence/01_input_alignments/OG0003132_disco_tree1_aligned_trim.faa	1616	29	1.28940809080236
13_distribution_divergence/01_input_alignments/OG0009970_disco_tree1_aligned_trim.faa	335	33	1.28952401514767
13_distribution_divergence/01_input_alignments/OG0009502_disco_tree1_aligned_trim.faa	567	32	1.28953556887011
13_distribution_divergence/01_input_alignments/OG0012059_disco_tree1_aligned_trim.faa	1016	22	1.2900819128101
13_distribution_divergence/01_input_alignments/OG0002661_disco_tree1_aligned_trim.faa	1563	22	1.29030928271805
13_distribution_divergence/01_input_alignments/OG0007435_disco_tree1_aligned_trim.faa	1000	30	1.29153341498459
13_distribution_divergence/01_input_alignments/OG0000272_disco_tree2_aligned_trim.faa	1982	22	1.29167636974614
13_distribution_divergence/01_input_alignments/OG0006314_disco_tree1_aligned_trim.faa	546	32	1.29245659538055
13_distribution_divergence/01_input_alignments/OG0004253_disco_tree1_aligned_trim.faa	537	30	1.29280165640444
13_distribution_divergence/01_input_alignments/OG0007713_disco_tree1_aligned_trim.faa	500	29	1.29289080753152
13_distribution_divergence/01_input_alignments/OG0012470_disco_tree1_aligned_trim.faa	375	22	1.29312578233513
13_distribution_divergence/01_input_alignments/OG0001093_disco_tree1_aligned_trim.faa	646	19	1.29322966003206
13_distribution_divergence/01_input_alignments/OG0011358_disco_tree1_aligned_trim.faa	231	28	1.29325157167511
13_distribution_divergence/01_input_alignments/OG0009952_disco_tree1_aligned_trim.faa	556	24	1.29378786263437
