gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Cpor_XP.003479857.1	OG48:foxI2	99.0	foxI2	79.0
Clup_XP.038433915.1	OG48:foxI2	99.0	foxI2	97.0
Ggal_NP.990523.3	OG49:foxD1	99.0	foxD1	99.0
Lcat_XP.045421654.1	OG49:foxD1	99.0	foxD1	94.0
Oana_XP.028933047.1	OG49:foxD1	99.0	foxD1	99.0
Cimi_XP.017383122.1	OG49:foxD1	99.0	foxD1	94.0
Drot_XP.053781190.1	OG49:foxD1	99.0	foxD1	94.0
Pafr_XP.047630421.1	OG49:foxD1	99.0	foxD1	94.0
Clup_XP.038385555.1	OG49:foxD1	99.0	foxD1	99.0
Shar_XP.031822455.1	OG49:foxD1	99.0	foxD1	99.0
Bmus_XP.036703665.1	OG49:foxD1	99.0	foxD1	94.0
Mdom_XP.056680722.1	OG49:foxD1	99.0	foxD1	99.0
Ttru_XP.019784789.1	OG49:foxD1	99.0	foxD1	94.0
Cdid_XP.037657638.1	OG49:foxD1	99.0	foxD1	94.0
Mmus_NP.032268.2	OG49:foxD1	99.0	foxD1	99.0
Scar_XP.047412450.1	OG49:foxD1	99.0	foxD1	94.0
Dnov_XP.058161988.1	OG49:foxD1	99.0	foxD1	93.0
Hsap_NP.004463.1	OG49:foxD1	99.0	foxD1	94.0
Cdro_XP.031302569.1	OG49:foxD1	99.0	foxD1	94.0
Rfer_XP.032965774.1	OG49:foxD1	99.0	foxD1	94.0
Emax_XP.049721422.1	OG49:foxD1	99.0	foxD1	94.0
Bbub_XP.025126650.2	OG49:foxD1	99.0	foxD1	94.0
Pgig_XP.039714034.1	OG49:foxD1	99.0	foxD1	94.0
Hamp_XP.057554809.1	OG49:foxD1	99.0	foxD1	94.0
Mjav_XP.036882073.1	OG49:foxD1	99.0	foxD1	94.0
Ptig_XP.042844167.1	OG49:foxD1	99.0	foxD1	94.0
Mang_XP.045742895.1	OG49:foxD1	99.0	foxD1	94.0
Opri_XP.058512313.1	OG49:foxD1	99.0	foxD1	94.0
Ptig_XP.042823025.1	OG50:NA	30.0	NA	NA
Cdro_XP.031325602.1	OG50:NA	30.0	NA	NA
Dnov_XP.058140947.1	OG50:NA	30.0	NA	NA
Cdid_XP.037666595.1	OG50:NA	30.0	NA	NA
Shar_XP.023357319.1	OG51:foxN3	100.0	foxN3	100.0
Mdom_XP.056666520.1	OG51:foxN3	100.0	foxN3	100.0
Oana_XP.028914735.1	OG51:foxN3	100.0	foxN3	100.0
Ggal_XP.015143223.2	OG51:foxN3	100.0	foxN3	100.0
Ggal_XP.425185.2	OG52:foxI1	98.0	foxI1	98.0
Cpor_XP.003473379.2	OG52:foxI1	98.0	foxI1	90.0
Cdro_XP.031293629.1	OG52:foxI1	98.0	foxI1	90.0
Pgig_XP.039732217.1	OG52:foxI1	98.0	foxI1	90.0
Pafr_XP.047640916.1	OG52:foxI1	98.0	foxI1	90.0
Lcat_XP.045408637.1	OG52:foxI1	98.0	foxI1	90.0
Cimi_XP.017403198.1	OG52:foxI1	98.0	foxI1	90.0
Oafe_XP.007937941.1	OG52:foxI1	98.0	foxI1	100.0
Csim_XP.004428597.1	OG52:foxI1	98.0	foxI1	90.0
Cdid_XP.037655181.1	OG52:foxI1	98.0	foxI1	93.0
Hsap_NP.036320.2	OG52:foxI1	98.0	foxI1	90.0
Ptig_XP.007077705.2	OG52:foxI1	98.0	foxI1	90.0
Mdom_XP.001370284.1	OG52:foxI1	98.0	foxI1	88.0
Ttru_XP.033711041.1	OG52:foxI1	98.0	foxI1	90.0
Shar_XP.003756860.1	OG52:foxI1	98.0	foxI1	88.0
Rfer_XP.032952356.1	OG52:foxI1	98.0	foxI1	90.0
Mjav_XP.017510459.2	OG52:foxI1	98.0	foxI1	90.0
Casi_XP.006864891.1	OG52:foxI1	98.0	foxI1	88.0
Mmus_NP.076396.3	OG52:foxI1	98.0	foxI1	90.0
Scar_XP.047412385.1	OG52:foxI1	98.0	foxI1	90.0
Drot_XP.024432893.2	OG52:foxI1	98.0	foxI1	90.0
Hamp_XP.057605245.1	OG52:foxI1	98.0	foxI1	90.0
Amel_XP.002931169.2	OG52:foxI1	98.0	foxI1	90.0
Opri_XP.004587500.1	OG52:foxI1	98.0	foxI1	90.0
Mang_XP.045743383.1	OG52:foxI1	98.0	foxI1	90.0
Equa_XP.046524041.1	OG52:foxI1	98.0	foxI1	90.0
Bmus_XP.036703672.1	OG52:foxI1	98.0	foxI1	90.0
Oana_XP.028905836.1	OG52:foxI1	98.0	foxI1	88.0
Tman_XP.004371270.1	OG52:foxI1	98.0	foxI1	99.0
Emax_XP.049714816.1	OG52:foxI1	98.0	foxI1	90.0
Clup_XP.038389675.1	OG52:foxI1	98.0	foxI1	90.0
Bbub_XP.006075587.1	OG52:foxI1	98.0	foxI1	90.0
Dnov_XP.004460267.2	OG52:foxI1	98.0	foxI1	93.0
Ggal_NP.990283.1	OG53:foxD2	100.0	foxD2	100.0
Emax_XP.049731922.1	OG53:foxD2	100.0	foxD2	80.0
Cdro_XP.031320938.1	OG53:foxD2	100.0	foxD2	97.0
Ptig_XP.042852978.1	OG53:foxD2	100.0	foxD2	49.0
Cdid_XP.037683211.1	OG53:foxD2	100.0	foxD2	87.0
Clup_XP.038413506.1	OG53:foxD2	100.0	foxD2	100.0
Mang_XP.045751380.1	OG53:foxD2	100.0	foxD2	69.0
Oafe_XP.007944900.1	OG53:foxD2	100.0	foxD2	87.0
Drot_XP.053776598.1	OG53:foxD2	100.0	foxD2	87.0
Equa_XP.046519295.1	OG53:foxD2	100.0	foxD2	40.0
Hamp_XP.057551251.1	OG53:foxD2	100.0	foxD2	97.0
Cpor_XP.003461518.1	OG53:foxD2	100.0	foxD2	80.0
Csim_XP.004438679.1	OG53:foxD2	100.0	foxD2	98.0
Casi_XP.006839796.1	OG53:foxD2	100.0	foxD2	58.0
Scar_XP.053599256.1	OG53:foxD2	100.0	foxD2	80.0
Shar_XP.031825021.1	OG53:foxD2	100.0	foxD2	97.0
Cimi_XP.017365579.1	OG53:foxD2	100.0	foxD2	80.0
Mdom_XP.003340123.1	OG53:foxD2	100.0	foxD2	97.0
Bmus_XP.036724630.1	OG53:foxD2	100.0	foxD2	97.0
Pafr_XP.047645114.1	OG53:foxD2	100.0	foxD2	97.0
Cdro_XP.031319575.1	OG53:foxD2	100.0	foxD2	87.0
Mjav_XP.036877843.1	OG53:foxD2	100.0	foxD2	71.0
Hsap_NP.004465.3	OG53:foxD2	100.0	foxD2	80.0
Dnov_XP.004447059.1	OG53:foxD2	100.0	foxD2	87.0
Amel_XP.034511495.1	OG53:foxD2	100.0	foxD2	38.0
Oafe_XP.007944917.1	OG53:foxD2	100.0	foxD2	87.0
Bbub_XP.025144570.1	OG53:foxD2	100.0	foxD2	97.0
Ttru_XP.019793278.1	OG53:foxD2	100.0	foxD2	97.0
Rfer_XP.032969197.1	OG53:foxD2	100.0	foxD2	31.0
Tman_XP.004371825.1	OG53:foxD2	100.0	foxD2	83.0
Oana_XP.028902568.1	OG53:foxD2	100.0	foxD2	97.0
Opri_XP.004598554.3	OG53:foxD2	100.0	foxD2	80.0
Pgig_XP.039741502.1	OG53:foxD2	100.0	foxD2	31.0
Mmus_NP.032619.1	OG53:foxD2	100.0	foxD2	80.0
Lcat_XP.045401421.1	OG53:foxD2	100.0	foxD2	80.0
Csim_XP.004433028.1	OG54:NA	95.0	NA	NA
Rfer_XP.032946066.1	OG54:NA	95.0	NA	NA
Pgig_XP.039715358.1	OG54:NA	95.0	NA	NA
Emax_XP.049754885.1	OG55:foxN3	1.0	foxN3	100.0
Tman_XP.023587457.1	OG56:NA	1.0	foxN3	87.0
Cdid_XP.037678324.1	OG57:NA	1.0	NA	NA
Dnov_XP.004462180.1	OG58:NA	1.0	NA	NA
Bbub_XP.006068529.1	OG59:NA	98.0	NA	NA
Mang_XP.045748670.1	OG59:NA	98.0	NA	NA
Pafr_XP.047620398.1	OG59:NA	98.0	NA	NA
Bmus_XP.036694953.1	OG59:NA	98.0	NA	NA
Cdro_XP.010983165.1	OG59:NA	98.0	NA	NA
Hamp_XP.057573282.1	OG59:NA	98.0	NA	NA
Rfer_XP.032949909.1	OG59:NA	98.0	NA	NA
Equa_XP.046528957.1	OG59:NA	98.0	NA	NA
Pgig_XP.039707370.1	OG59:NA	98.0	NA	NA
Amel_XP.002930558.1	OG59:NA	98.0	NA	NA
Mjav_XP.017524585.2	OG59:NA	98.0	NA	NA
Clup_XP.038442440.1	OG59:NA	98.0	NA	NA
Mdom_XP.007483490.1	OG60:NA	34.0	NA	NA
Shar_XP.023358615.2	OG60:NA	34.0	NA	NA
Ggal_NP.001382146.1	OG60:NA	34.0	NA	NA
Mjav_XP.036853444.1	OG60:NA	34.0	NA	NA
Pafr_XP.047615141.1	OG61:NA	1.0	NA	NA
Bmus_XP.036692188.1	OG61:NA	1.0	NA	NA
Ttru_XP.033703709.1	OG61:NA	1.0	NA	NA
Bbub_XP.006053445.2	OG62:NA	1.0	NA	NA
Oana_XP.039768943.1	OG63:foxN2	99.0	foxN2	99.0
Shar_XP.031806310.1	OG63:foxN2	99.0	foxN2	97.0
Pgig_XP.039743145.1	OG63:foxN2	99.0	foxN2	76.0
Emax_XP.049726307.1	OG63:foxN2	99.0	foxN2	100.0
Casi_XP.006839498.1	OG63:foxN2	99.0	foxN2	97.0
Csim_XP.004436724.1	OG63:foxN2	99.0	foxN2	76.0
Cdro_XP.031322832.1	OG63:foxN2	99.0	foxN2	76.0
Amel_XP.011215591.1	OG63:foxN2	99.0	foxN2	76.0
Bmus_XP.036729273.1	OG63:foxN2	99.0	foxN2	76.0
Tman_XP.023591138.1	OG63:foxN2	99.0	foxN2	100.0
Dnov_XP.023444629.2	OG63:foxN2	99.0	foxN2	90.0
Lcat_XP.045405515.1	OG63:foxN2	99.0	foxN2	85.0
Hsap_XP.047300063.1	OG63:foxN2	99.0	foxN2	100.0
Opri_XP.058523737.1	OG63:foxN2	99.0	foxN2	85.0
Cimi_XP.017404014.1	OG63:foxN2	99.0	foxN2	100.0
Clup_XP.038407168.1	OG63:foxN2	99.0	foxN2	76.0
Drot_XP.053780764.1	OG63:foxN2	99.0	foxN2	76.0
Mang_XP.045740997.1	OG63:foxN2	99.0	foxN2	76.0
Scar_XP.047378662.1	OG63:foxN2	99.0	foxN2	85.0
Equa_XP.046519098.1	OG63:foxN2	99.0	foxN2	76.0
Ptig_XP.042837276.1	OG63:foxN2	99.0	foxN2	76.0
Pafr_XP.047638079.1	OG63:foxN2	99.0	foxN2	76.0
Cdid_XP.037662960.1	OG63:foxN2	99.0	foxN2	90.0
Ggal_XP.046794679.1	OG63:foxN2	99.0	foxN2	97.0
Oafe_XP.007952184.1	OG63:foxN2	99.0	foxN2	100.0
Mmus_XP.036016210.1	OG63:foxN2	99.0	foxN2	85.0
Mjav_XP.017530752.1	OG63:foxN2	99.0	foxN2	76.0
Hamp_XP.057599130.1	OG63:foxN2	99.0	foxN2	76.0
Cpor_XP.003473126.1	OG63:foxN2	99.0	foxN2	85.0
Bbub_XP.044781825.1	OG63:foxN2	99.0	foxN2	76.0
Mdom_XP.001375500.1	OG63:foxN2	99.0	foxN2	97.0
Ttru_XP.033694467.1	OG63:foxN2	99.0	foxN2	76.0
Rfer_XP.032981124.1	OG63:foxN2	99.0	foxN2	76.0
Emax_XP.049728576.1	OG64:foxR2	1.0	foxR2	100.0
Tman_XP.004391284.1	OG65:NA	1.0	foxR2	96.0
Shar_XP.031815965.1	OG66:foxR1	99.0	foxR1	99.0
Drot_XP.024426718.1	OG66:foxR1	99.0	foxR1	99.0
Mdom_XP.001380644.1	OG66:foxR1	99.0	foxR1	99.0
Oana_XP.028931756.1	OG66:foxR1	99.0	foxR1	99.0
Casi_XP.006834052.1	OG66:foxR1	99.0	foxR1	99.0
Equa_XP.046540933.1	OG66:foxR1	99.0	foxR1	99.0
Mmus_NP.001028641.1	OG66:foxR1	99.0	foxR1	99.0
Cpor_XP.003472699.1	OG66:foxR1	99.0	foxR1	99.0
Bbub_XP.044785576.1	OG66:foxR1	99.0	foxR1	99.0
Pgig_XP.039722531.1	OG66:foxR1	99.0	foxR1	99.0
Rfer_XP.032976774.1	OG66:foxR1	99.0	foxR1	99.0
Ptig_XP.042814206.1	OG66:foxR1	99.0	foxR1	99.0
Bmus_XP.036721689.1	OG66:foxR1	99.0	foxR1	99.0
Bmus_XP.036715648.1	OG66:foxR1	99.0	foxR1	99.0
Cdro_XP.031299399.1	OG66:foxR1	99.0	foxR1	99.0
Pafr_XP.047609433.1	OG66:foxR1	99.0	foxR1	99.0
Hsap_XP.016873064.1	OG66:foxR1	99.0	foxR1	99.0
Cdid_XP.037695751.1	OG66:foxR1	99.0	foxR1	99.0
Csim_XP.004427297.1	OG66:foxR1	99.0	foxR1	99.0
Emax_XP.049713316.1	OG66:foxR1	99.0	foxR1	99.0
Mjav_XP.017505694.2	OG66:foxR1	99.0	foxR1	99.0
Hsap_NP.859072.1	OG66:foxR1	99.0	foxR1	99.0
Lcat_XP.045412286.1	OG66:foxR1	99.0	foxR1	99.0
Dnov_XP.023443955.1	OG66:foxR1	99.0	foxR1	99.0
Amel_XP.034521812.1	OG66:foxR1	99.0	foxR1	99.0
Hamp_XP.057603312.1	OG66:foxR1	99.0	foxR1	99.0
Tman_XP.004385753.1	OG66:foxR1	99.0	foxR1	100.0
Oafe_XP.007934779.1	OG66:foxR1	99.0	foxR1	99.0
Clup_XP.038391436.1	OG66:foxR1	99.0	foxR1	99.0
Scar_XP.047373976.1	OG66:foxR1	99.0	foxR1	99.0
Opri_XP.058519782.1	OG66:foxR1	99.0	foxR1	99.0
Ttru_XP.033717853.1	OG66:foxR1	99.0	foxR1	99.0
Oafe_XP.007947037.1	OG66:foxR1	99.0	foxR1	99.0
Mang_XP.045748841.1	OG66:foxR1	99.0	foxR1	99.0
Cimi_XP.017378961.1	OG66:foxR1	99.0	foxR1	99.0
Lcat_XP.045383006.1	OG67:foxK2	70.0	foxK2	70.0
Casi_XP.006869677.1	OG67:foxK2	70.0	foxK2	100.0
Mmus_XP.011247520.1	OG67:foxK2	70.0	foxK2	62.0
Drot_XP.024409582.3	OG67:foxK2	70.0	foxK2	62.0
Cpor_XP.013002484.1	OG67:foxK2	70.0	foxK2	62.0
Tman_XP.023584943.1	OG67:foxK2	70.0	foxK2	100.0
Scar_XP.047400835.1	OG67:foxK2	70.0	foxK2	62.0
Opri_XP.058532091.1	OG67:foxK2	70.0	foxK2	62.0
Oafe_XP.007957978.1	OG67:foxK2	70.0	foxK2	100.0
Hsap_NP.004505.2	OG67:foxK2	70.0	foxK2	67.0
Emax_XP.049715130.1	OG67:foxK2	70.0	foxK2	67.0
Cimi_XP.017380207.1	OG67:foxK2	70.0	foxK2	67.0
Hamp_XP.057574401.1	OG68:NA	1.0	NA	NA
Hamp_XP.057571581.1	OG69:NA	1.0	NA	NA
Lcat_XP.045397194.1	OG70:foxK1	100.0	foxK1	100.0
Bmus_XP.036681953.1	OG70:foxK1	100.0	foxK1	93.0
Pgig_XP.039734750.1	OG70:foxK1	100.0	foxK1	93.0
Equa_XP.046521295.1	OG70:foxK1	100.0	foxK1	93.0
Hsap_NP.001032242.1	OG70:foxK1	100.0	foxK1	93.0
Emax_XP.049758808.1	OG70:foxK1	100.0	foxK1	93.0
Oana_XP.028905334.1	OG70:foxK1	100.0	foxK1	93.0
Opri_XP.012786071.2	OG70:foxK1	100.0	foxK1	96.0
Cimi_XP.017389267.1	OG70:foxK1	100.0	foxK1	93.0
Drot_XP.053782069.1	OG70:foxK1	100.0	foxK1	93.0
Cpor_XP.023420906.1	OG70:foxK1	100.0	foxK1	93.0
Dnov_XP.004454003.2	OG70:foxK1	100.0	foxK1	96.0
Scar_XP.047389516.1	OG70:foxK1	100.0	foxK1	93.0
Csim_XP.004440941.1	OG70:foxK1	100.0	foxK1	93.0
Mmus_NP.951031.2	OG70:foxK1	100.0	foxK1	93.0
Shar_XP.031796898.1	OG70:foxK1	100.0	foxK1	93.0
Hamp_XP.057604533.1	OG70:foxK1	100.0	foxK1	93.0
Mang_XP.045731846.1	OG70:foxK1	100.0	foxK1	93.0
Casi_XP.006859933.1	OG70:foxK1	100.0	foxK1	92.0
Clup_XP.038395513.1	OG70:foxK1	100.0	foxK1	93.0
Cdid_XP.037669880.1	OG70:foxK1	100.0	foxK1	96.0
Pafr_XP.047635407.1	OG70:foxK1	100.0	foxK1	93.0
Tman_XP.004380896.3	OG70:foxK1	100.0	foxK1	92.0
Amel_XP.011219634.2	OG70:foxK1	100.0	foxK1	93.0
Mjav_XP.036866572.1	OG70:foxK1	100.0	foxK1	93.0
Ttru_XP.019802935.2	OG70:foxK1	100.0	foxK1	93.0
Cdro_XP.031327189.1	OG70:foxK1	100.0	foxK1	93.0
Mdom_XP.056662440.1	OG70:foxK1	100.0	foxK1	93.0
Ptig_XP.042828249.1	OG70:foxK1	100.0	foxK1	93.0
Rfer_XP.032951743.1	OG70:foxK1	100.0	foxK1	93.0
Oafe_XP.007941047.1	OG70:foxK1	100.0	foxK1	96.0
Ggal_XP.015149844.1	OG70:foxK1	100.0	foxK1	93.0
Bbub_XP.025131152.1	OG70:foxK1	100.0	foxK1	93.0
Hsap_NP.001400854.1	OG71:foxM1	1.0	foxM1	100.0
Lcat_XP.045410542.1	OG72:NA	1.0	NA	NA
Ggal_XP.046760565.1	OG73:NA	1.0	NA	NA
Oana_XP.028912611.1	OG74:foxK2	1.0	foxK2	100.0
Clup_XP.038402133.1	OG75:NA	1.0	NA	NA
Amel_XP.019662714.1	OG76:NA	1.0	NA	NA
Mang_XP.045744166.1	OG77:NA	1.0	NA	NA
Equa_XP.046532308.1	OG78:NA	1.0	NA	NA
Ptig_XP.042846258.1	OG79:NA	1.0	NA	NA
Oafe_XP.007942676.1	OG80:NA	1.0	NA	NA
Casi_XP.006839645.1	OG81:NA	1.0	NA	NA
Mmus_XP.011246143.1	OG82:foxR2	1.0	foxR2	100.0
Opri_XP.058514738.1	OG83:NA	1.0	NA	NA
Scar_XP.047391089.1	OG84:NA	1.0	NA	NA
Ggal_XP.015137672.3	OG85:NA	1.0	NA	NA
Ggal_XP.015141419.2	OG86:NA	1.0	NA	NA
Ggal_XP.015144532.3	OG87:NA	1.0	NA	NA
Ggal_XP.015136219.2	OG88:NA	1.0	NA	NA
Cpor_XP.004999985.1	OG89:NA	1.0	NA	NA
